Actual_0,Predicted_0,Lower Confidence Interval_0,Upper Confidence Interval_0,Actual_0.206896552,Predicted_0.206896552,Lower Confidence Interval_0.206896552,Upper Confidence Interval_0.206896552,Actual_0.413793103,Predicted_0.413793103,Lower Confidence Interval_0.413793103,Upper Confidence Interval_0.413793103,Actual_0.620689655,Predicted_0.620689655,Lower Confidence Interval_0.620689655,Upper Confidence Interval_0.620689655,Actual_0.827586207,Predicted_0.827586207,Lower Confidence Interval_0.827586207,Upper Confidence Interval_0.827586207,Actual_1.034482759,Predicted_1.034482759,Lower Confidence Interval_1.034482759,Upper Confidence Interval_1.034482759,Actual_1.24137931,Predicted_1.24137931,Lower Confidence Interval_1.24137931,Upper Confidence Interval_1.24137931,Actual_1.448275862,Predicted_1.448275862,Lower Confidence Interval_1.448275862,Upper Confidence Interval_1.448275862,Actual_1.655172414,Predicted_1.655172414,Lower Confidence Interval_1.655172414,Upper Confidence Interval_1.655172414,Actual_1.862068966,Predicted_1.862068966,Lower Confidence Interval_1.862068966,Upper Confidence Interval_1.862068966,Actual_2.068965517,Predicted_2.068965517,Lower Confidence Interval_2.068965517,Upper Confidence Interval_2.068965517,Actual_2.275862069,Predicted_2.275862069,Lower Confidence Interval_2.275862069,Upper Confidence Interval_2.275862069,Actual_2.482758621,Predicted_2.482758621,Lower Confidence Interval_2.482758621,Upper Confidence Interval_2.482758621,Actual_2.689655172,Predicted_2.689655172,Lower Confidence Interval_2.689655172,Upper Confidence Interval_2.689655172,Actual_2.896551724,Predicted_2.896551724,Lower Confidence Interval_2.896551724,Upper Confidence Interval_2.896551724,Actual_3.103448276,Predicted_3.103448276,Lower Confidence Interval_3.103448276,Upper Confidence Interval_3.103448276,Actual_3.310344828,Predicted_3.310344828,Lower Confidence Interval_3.310344828,Upper Confidence Interval_3.310344828,Actual_3.517241379,Predicted_3.517241379,Lower Confidence Interval_3.517241379,Upper Confidence Interval_3.517241379,Actual_3.724137931,Predicted_3.724137931,Lower Confidence Interval_3.724137931,Upper Confidence Interval_3.724137931,Actual_3.931034483,Predicted_3.931034483,Lower Confidence Interval_3.931034483,Upper Confidence Interval_3.931034483,Actual_4.137931034,Predicted_4.137931034,Lower Confidence Interval_4.137931034,Upper Confidence Interval_4.137931034,Actual_4.344827586,Predicted_4.344827586,Lower Confidence Interval_4.344827586,Upper Confidence Interval_4.344827586,Actual_4.551724138,Predicted_4.551724138,Lower Confidence Interval_4.551724138,Upper Confidence Interval_4.551724138,Actual_4.75862069,Predicted_4.75862069,Lower Confidence Interval_4.75862069,Upper Confidence Interval_4.75862069,Actual_4.965517241,Predicted_4.965517241,Lower Confidence Interval_4.965517241,Upper Confidence Interval_4.965517241,Actual_5.172413793,Predicted_5.172413793,Lower Confidence Interval_5.172413793,Upper Confidence Interval_5.172413793,Actual_5.379310345,Predicted_5.379310345,Lower Confidence Interval_5.379310345,Upper Confidence Interval_5.379310345,Actual_5.586206897,Predicted_5.586206897,Lower Confidence Interval_5.586206897,Upper Confidence Interval_5.586206897,Actual_5.793103448,Predicted_5.793103448,Lower Confidence Interval_5.793103448,Upper Confidence Interval_5.793103448,Actual_6,Predicted_6,Lower Confidence Interval_6,Upper Confidence Interval_6
-8.790485,-9.0525,-12.991221,-5.1137776,-8.847712,-8.922336,-13.010739,-4.8339324,-8.866461,-9.636309,-13.842736,-5.429881,-9.122053,-9.408337,-13.628829,-5.1878443,-9.142065,-9.538656,-13.316387,-5.760926,-8.616184,-9.01415,-12.956803,-5.071496,-8.187756,-8.504602,-12.321346,-4.687857,-7.1573906,-8.518357,-12.326945,-4.709769,-7.7121983,-8.543966,-12.3272295,-4.7607036,-8.125518,-8.399405,-12.1550865,-4.6437235,-8.242604,-8.303996,-12.102761,-4.505232,-8.071093,-8.577391,-12.52031,-4.6344705,-8.489455,-8.919143,-13.088203,-4.750081,-8.367542,-9.032394,-13.325836,-4.738954,-8.821023,-8.43179,-12.3766365,-4.486944,-8.665546,-8.546163,-12.578857,-4.5134683,-9.231362,-9.03334,-13.236311,-4.8303704,-8.821023,-9.467643,-13.573856,-5.3614283,-9.248721,-9.698676,-13.682599,-5.7147536,-8.829739,-9.578415,-13.657295,-5.499535,-8.958608,-9.919534,-13.657616,-6.181453,-8.617983,-7.873622,-10.257651,-5.4895926,-9.183759,-9.864112,-13.776879,-5.9513445,-9.043832,-10.096222,-13.899225,-6.2932186,-8.90309,-9.758223,-13.757124,-5.7593207,-9.054039,-9.008334,-12.863022,-5.1536465,-9.154902,-9.0235,-12.879307,-5.1676946,-8.958608,-10.183152,-13.948711,-6.417593,-9.196543,-9.649222,-13.492627,-5.805817,-8.987163,-9.491097,-13.254323,-5.7278714
-7.966576,-5.052793,-9.253916,-0.8516698,-8.441292,-5.278942,-9.416861,-1.1410236,-8.376751,-5.40636,-9.727103,-1.0856166,-8.21254,-4.8819094,-9.435642,-0.32817683,-8.045276,-5.2146854,-9.442028,-0.98734224,-7.853872,-4.203151,-8.764911,0.35860786,-7.1426673,-4.4074674,-8.997866,0.18293051,-6.5331326,-5.040493,-9.575572,-0.50541407,-6.2132487,-4.2146726,-8.828032,0.39868674,-5.7399287,-4.1417794,-8.501317,0.21775785,-5.838632,-4.9149065,-9.174103,-0.655711,-5.7212462,-5.23061,-9.273423,-1.1877971,-5.576754,-5.209458,-9.015894,-1.4030211,-5.2958493,-5.328166,-8.984718,-1.6716137,-4.627088,-5.1076417,-8.6591,-1.5561844,-4.7212462,-5.59697,-8.689397,-2.5045435,-4.9100947,-5.828434,-8.895869,-2.7609982,-5.6143937,-6.0495214,-8.784904,-3.3141403,-5.3467875,-6.0610023,-8.918895,-3.203109,-5.3242216,-5.329174,-8.085193,-2.5731559,-5.2628074,-6.2945714,-9.165522,-3.4236212,-5.703335,-5.4801006,-8.17513,-2.7850714,-5.4621806,-5.911754,-8.9129305,-2.9105778,-5.787812,-5.985151,-8.927708,-3.042593,-5.7772837,-5.277204,-8.033419,-2.5209894,-6.208309,-6.438381,-9.432716,-3.444045,-6.3027706,-5.9986567,-9.053684,-2.9436293,-6.6882463,-6.355266,-9.365726,-3.3448062,-7.406714,-5.918986,-9.030555,-2.8074167,-7.400117,-6.0431695,-9.354942,-2.7313964
-9.866461,-7.968586,-9.179364,-6.7578087,-9.853872,-7.9408035,-9.26491,-6.616698,-9.688246,-8.021144,-9.369538,-6.67275,-9.048177,-7.4777656,-8.685344,-6.270188,-9.0969095,-7.2118397,-8.313018,-6.110662,-9.193142,-7.1307144,-8.311389,-5.9500394,-9.08991,-7.3308597,-8.604693,-6.057026,-8.609065,-7.1615324,-8.557613,-5.7654514,-8.264401,-7.5268774,-9.061185,-5.9925704,-8.928118,-7.632947,-9.283182,-5.9827123,-9.209715,-7.990772,-9.600534,-6.381008,-8.869666,-7.9772177,-9.690623,-6.2638125,-9.101824,-7.5983872,-9.385202,-5.8115716,-9.110699,-7.985183,-9.736247,-6.2341185,-9.69897,-8.049909,-9.773632,-6.3261857,-9.369573,-8.292543,-10.082114,-6.502973,-9.752027,-8.075369,-9.911384,-6.2393546,-9.835648,-8.128964,-9.921645,-6.336283,-9.826814,-7.812996,-9.355725,-6.270266,-9.943095,-8.246692,-10.023424,-6.4699593,-10.028725,-7.925655,-9.457445,-6.3938646,-10.220404,-8.311806,-10.005616,-6.617995,-9.882729,-8.097359,-9.687496,-6.507222,-9.68403,-8.276318,-9.877424,-6.675211,-9.793174,-8.4516535,-10.025478,-6.8778286,-10.305395,-8.6244955,-10.122141,-7.1268497,-10.441292,-8.531357,-10.016996,-7.045717,-10.534617,-8.41627,-9.922297,-6.9102435,-10.97881,-8.504381,-9.855973,-7.152789,-10.841638,-8.420583,-9.699687,-7.141479
-7.0846,-6.7321434,-7.816283,-5.6480036,-6.8996296,-6.889832,-7.642804,-6.1368604,-6.8124795,-6.773415,-7.303757,-6.2430735,-6.6777806,-6.794489,-7.0595155,-6.5294623,-6.6635404,-6.695209,-6.8476806,-6.5427375,-6.2175274,-6.4174347,-6.825358,-6.009511,-6.423659,-6.3017654,-6.937997,-5.665534,-6.3133636,-6.29921,-7.2116513,-5.386769,-6.407823,-6.109154,-7.4500284,-4.76828,-6.5016894,-5.8020678,-7.550063,-4.0540724,-6.1811147,-5.9575324,-8.055721,-3.8593435,-5.8894105,-5.8414965,-8.349075,-3.3339174,-5.630784,-5.618462,-8.497063,-2.7398617,-5.627088,-5.3128366,-8.651768,-1.9739051,-5.653647,-4.8721366,-8.472503,-1.2717701,-5.6757174,-4.486077,-8.002831,-0.96932256,-5.787812,-5.4825234,-9.334664,-1.6303816,-5.206908,-5.1776567,-9.033933,-1.3213807,-5.3467875,-5.644263,-9.447538,-1.8409873,-5.790485,-5.5446634,-9.312376,-1.7769518,-5.8894105,-5.641847,-9.32533,-1.9583645,-5.8827286,-5.7202735,-9.344174,-2.0963717,-5.590067,-5.0068126,-7.9944997,-2.0191255,-5.935542,-6.598726,-9.644749,-3.5527034,-6.097453,-6.332411,-9.527359,-3.1374626,-5.950782,-5.9439588,-9.073102,-2.814816,-6.062984,-5.654978,-8.650843,-2.659113,-5.978811,-6.074944,-9.058344,-3.0915437,-6.7851562,-6.7415295,-9.34173,-4.141329,-7.235077,-6.7284846,-8.8351345,-4.6218348
-12.844665,-9.560554,-13.726127,-5.3949814,-12.08831,-9.530247,-13.678055,-5.3824387,-11.372634,-8.888036,-12.886091,-4.889981,-11.414539,-8.765508,-12.615476,-4.915539,-11.2907295,-8.355825,-12.052163,-4.6594887,-11.2533655,-8.869795,-12.570593,-5.168996,-10.590067,-8.599241,-12.610182,-4.588301,-10.779892,-8.784868,-13.140326,-4.4294105,-10.436519,-8.50685,-13.047105,-3.966596,-10.856985,-8.898734,-13.787155,-4.010313,-10.735182,-9.511955,-14.559577,-4.464333,-10.576754,-9.387893,-14.617514,-4.158272,-10.542118,-9.23698,-14.567074,-3.9068868,-10.89279,-9.827366,-15.186445,-4.468286,-11.407824,-9.344042,-14.613744,-4.0743394,-11.275724,-8.912966,-13.971369,-3.8545625,-11.661544,-9.990205,-15.205002,-4.7754083,-11.630784,-10.3199415,-15.454455,-5.185426,-11.503071,-10.088283,-15.224899,-4.951666,-11.540607,-10.841781,-15.490962,-6.1925983,-12.049635,-9.385169,-14.281272,-4.4890656,-12.347754,-10.642793,-15.395535,-5.890051,-11.659555,-9.715012,-14.6746855,-4.7553368,-12.183759,-10.453904,-15.28476,-5.6230464,-12.393619,-10.708049,-15.3823185,-6.03378,-12.19997,-9.512374,-14.243361,-4.7813864,-12.250263,-10.00017,-14.833639,-5.1666994,-12.187086,-9.734565,-14.390124,-5.079006,-12.268412,-10.431046,-14.879051,-5.9830394,-11.97881,-9.337858,-13.56174,-5.113976
-2.5798345,-4.690629,-9.563952,0.18269488,-2.8148475,-4.16519,-8.878596,0.54821587,-2.3406935,-5.264551,-9.941678,-0.58742374,-1.8180951,-5.794155,-9.686277,-1.9020327,-0.90829265,-5.120396,-9.156542,-1.0842499,-1.1739143,-4.2723613,-8.274174,-0.2705492,-2.139758,-4.237536,-8.270287,-0.20478578,-2.5580978,-5.217963,-9.256774,-1.1791517,-2.4703887,-3.858561,-8.137335,0.42021307,-2.6879709,-3.9881475,-8.605083,0.62878764,-2.6270893,-5.1293836,-9.779823,-0.47894362,-2.6569924,-3.738334,-8.933725,1.457058,-3.0174692,-4.4474745,-9.982488,1.0875394,-3.0194352,-3.4027367,-8.728928,1.9234548,-2.84931,-4.5949907,-10.098621,0.9086394,-2.8495705,-4.995497,-10.294507,0.30351272,-2.838447,-5.113713,-10.308072,0.0806465,-2.938191,-3.8959432,-8.954238,1.1623515,-2.7354915,-3.4436142,-8.036914,1.1496853,-2.5672517,-4.541901,-9.811117,0.72731495,-2.5960822,-5.1185603,-10.377893,0.1407728,-2.7450042,-4.9403505,-10.164619,0.2839197,-2.8956099,-5.4873652,-10.617518,-0.35721198,-2.973723,-4.7878375,-9.952686,0.37701118,-3.3452587,-5.3345485,-10.48221,-0.18688643,-2.6130886,-5.404216,-10.453143,-0.35528842,-2.675817,-5.370895,-10.528911,-0.21287908,-2.6819181,-5.4079432,-10.567428,-0.24845783,-2.6044242,-5.546088,-10.6051,-0.48707652,-2.832214,-4.49761,-9.254973,0.25975344
-6.465974,-6.678471,-8.677537,-4.679405,-6.74958,-6.4703107,-8.544149,-4.396472,-6.8124795,-6.3546042,-8.292293,-4.4169164,-6.5142784,-5.774583,-7.642139,-3.9070268,-6.801343,-5.788963,-7.7125916,-3.8653343,-6.534617,-5.424872,-7.4957504,-3.353993,-6.421361,-5.4333415,-7.9186897,-2.9479935,-6.5243287,-5.375112,-8.016326,-2.7338982,-6.707744,-5.2595325,-7.933564,-2.585501,-6.489455,-5.3941245,-8.163688,-2.624561,-6.462181,-5.310069,-8.061419,-2.5587194,-5.9469213,-5.7220144,-8.529867,-2.914162,-5.085657,-5.4862256,-8.3613615,-2.61109,-5.161151,-5.6540103,-8.571377,-2.7366433,-5.027334,-5.1509433,-7.9668474,-2.3350387,-5.2218485,-5.323064,-8.004711,-2.6414163,-5.5985994,-6.283083,-8.792869,-3.7732975,-5.6055484,-5.860973,-8.448971,-3.2729743,-5.7695513,-6.051627,-8.655926,-3.4473288,-5.6401644,-6.0249367,-8.541543,-3.508331,-5.6716204,-6.829644,-8.988082,-4.671206,-5.74958,-6.4225826,-8.835752,-4.0094137,-5.939302,-6.908753,-9.112141,-4.705365,-5.9829664,-5.9146667,-8.139016,-3.6903176,-6.2358236,-6.08578,-8.371375,-3.8001852,-6.36251,-6.496594,-8.822008,-4.17118,-6.192465,-6.2902646,-8.559385,-4.0211434,-5.7931743,-6.6321983,-9.014432,-4.249964,-5.5114493,-6.7547965,-9.071825,-4.437769,-5.251037,-6.4141965,-8.721158,-4.1072345
-5.38405,-5.906248,-8.029323,-3.7831728,-5.4225082,-6.001408,-8.169574,-3.8332424,-5.199283,-6.311196,-8.357975,-4.264416,-5.4012094,-6.1388597,-8.024721,-4.2529984,-5.497573,-6.126441,-7.8042,-4.4486814,-5.5316525,-6.13646,-7.603005,-4.669915,-5.2848325,-5.6495385,-6.9861593,-4.312917,-5.571865,-6.0280256,-7.329489,-4.726562,-5.309804,-6.299756,-7.555015,-5.0444965,-5.2479515,-5.877124,-7.3292384,-4.4250097,-4.6989703,-6.19381,-7.698205,-4.689415,-3.488019,-6.446366,-7.842857,-5.049875,-4.1129456,-5.969295,-7.853193,-4.0853972,-4.4736605,-6.091186,-8.224437,-3.9579353,-4.7544875,-5.985165,-8.110809,-3.8595207,-5.406714,-6.11267,-8.146903,-4.0784364,-5.5058455,-5.95512,-8.008319,-3.9019208,-5.0065637,-5.9079447,-7.9367204,-3.8791695,-5.336299,-6.1165476,-8.3517275,-3.8813672,-5.210419,-6.6611094,-8.673667,-4.648553,-5.552842,-6.790471,-8.816819,-4.764124,-5.6401644,-6.4092574,-8.619393,-4.199122,-5.404504,-6.3048263,-8.576435,-4.033217,-5.4388986,-6.758097,-9.029927,-4.486267,-5.623423,-6.2960296,-8.723182,-3.8688765,-5.497573,-6.3881226,-8.692869,-4.083377,-5.3829994,-6.284877,-8.5630245,-4.006729,-5.4329734,-6.5329113,-8.891455,-4.1743674,-5.468521,-6.9256263,-9.304063,-4.547189,-5.2388244,-6.6166472,-8.977002,-4.256293
-7.856985,-6.5239573,-8.321293,-4.7266216,-7.627088,-6.1178393,-7.8910933,-4.3445854,-7.4449058,-6.5832767,-8.283244,-4.883309,-6.869666,-5.758457,-7.6530304,-3.8638837,-6.496209,-5.6802754,-7.6219945,-3.7385566,-6.119758,-5.6525903,-7.7216196,-3.5835612,-6.2915792,-5.298486,-7.553704,-3.0432694,-6.015923,-5.2386594,-7.6238165,-2.8535025,-6.128427,-5.885368,-8.16401,-3.6067257,-6.455932,-5.617673,-7.928525,-3.306821,-6.436519,-6.2612014,-8.149221,-4.3731813,-6.9100947,-5.5154953,-7.508766,-3.5222244,-6.621602,-5.93746,-8.092406,-3.782514,-7.0186343,-6.121351,-8.178794,-4.063908,-7.123205,-6.078582,-8.216652,-3.940512,-7.3788238,-6.5097876,-8.372397,-4.647178,-7.221849,-5.9184365,-7.818917,-4.0179567,-7.59176,-6.294986,-8.265549,-4.324423,-7.4698005,-6.3453045,-8.34699,-4.3436193,-7.5751185,-6.59479,-8.570178,-4.619402,-7.8153086,-6.163232,-8.081108,-4.2453556,-7.7399287,-6.7025466,-8.672327,-4.7327657,-8.038104,-6.4463167,-8.45531,-4.4373236,-7.74958,-6.298109,-8.214017,-4.3822002,-8.0920515,-6.54559,-8.509542,-4.5816374,-7.7644715,-6.691674,-8.616793,-4.7665563,-8.067526,-6.616164,-8.525059,-4.70727,-8.186419,-6.7330184,-8.680951,-4.785085,-8.728158,-6.760674,-8.645515,-4.875833,-8.7825165,-6.678517,-8.494883,-4.8621507
-11.801343,-9.68624,-14.549356,-4.8231235,-11.86328,-9.936182,-14.837433,-5.0349317,-11.707744,-9.694249,-14.461768,-4.9267297,-11.806875,-9.924198,-14.493971,-5.354424,-11.548214,-8.603533,-13.320939,-3.886126,-11.384049,-9.748087,-14.396524,-5.0996494,-11.084073,-9.333551,-14.324509,-4.3425927,-11.151196,-10.323811,-15.24242,-5.4052014,-11.258061,-8.621762,-13.995026,-3.2484996,-11.237321,-9.289707,-15.065061,-3.5143542,-10.860121,-8.843567,-14.579266,-3.107867,-10.071604,-10.134127,-16.249554,-4.0186977,-10.444905,-9.954813,-16.249027,-3.6606002,-10.9030905,-8.49062,-14.00156,-2.9796803,-11.37059,-9.804228,-16.117874,-3.4905825,-11.716699,-10.158719,-16.426805,-3.8906336,-11.6575775,-11.1468935,-17.11903,-5.174757,-11.856985,-9.059957,-14.716438,-3.4034746,-11.730487,-10.31055,-16.445377,-4.175723,-12.139064,-11.548324,-17.14662,-5.950028,-12.115771,-9.761538,-15.6035,-3.9195738,-12.126099,-10.681616,-16.612247,-4.7509847,-12.076756,-10.993746,-16.799118,-5.1883726,-12.050611,-9.849265,-15.576019,-4.122511,-12.080922,-10.135848,-15.880045,-4.39165,-11.946921,-10.138663,-15.829941,-4.447386,-11.943095,-10.42332,-16.125078,-4.721563,-11.917214,-10.395821,-15.9638,-4.8278413,-12.179799,-10.395791,-15.771124,-5.0204587,-12.234331,-10.887422,-15.751353,-6.0234895
-9.966577,-11.109864,-17.465742,-4.7539845,-10.070581,-10.61905,-17.4388,-3.799299,-10.0,-9.472286,-16.034344,-2.9102302,-9.125518,-9.764968,-16.288568,-3.2413673,-9.58336,-10.077809,-16.298197,-3.857422,-10.463442,-10.234571,-16.22194,-4.247205,-10.89279,-10.188735,-16.126717,-4.2507534,-11.041914,-9.744213,-16.068205,-3.4202206,-11.389339,-10.374342,-17.193727,-3.554957,-11.434152,-10.203175,-17.30157,-3.1047764,-12.130181,-11.453272,-18.471224,-4.4353204,-12.106238,-10.872508,-18.35842,-3.386596,-12.219683,-11.801986,-19.202007,-4.4019647,-12.185752,-11.189617,-19.077126,-3.302109,-12.341989,-9.674175,-17.093159,-2.2551918,-12.407823,-10.930511,-18.782282,-3.0787418,-12.58336,-11.717171,-19.3178,-4.1165404,-12.815309,-10.2254925,-17.689905,-2.7610812,-12.882729,-10.584081,-17.986897,-3.1812637,-13.051098,-9.929998,-17.058384,-2.8016129,-13.175223,-9.925529,-16.884443,-2.9666142,-12.623423,-11.407978,-18.686785,-4.1291714,-12.504456,-11.042144,-18.251554,-3.8327324,-12.239577,-11.308686,-18.246956,-4.3704176,-12.552842,-9.93473,-16.453049,-3.4164119,-12.262807,-11.322631,-18.176653,-4.4686103,-11.764471,-11.007187,-17.907013,-4.1073604,-12.103474,-11.270886,-17.93149,-4.610282,-12.032921,-10.611312,-17.04288,-4.1797447,-11.420217,-11.323368,-17.465843,-5.180893
-8.276545,-6.563747,-8.107851,-5.019643,-8.412289,-6.6840625,-8.220716,-5.1474085,-8.306273,-6.66419,-8.110542,-5.217838,-8.332547,-5.552313,-6.923997,-4.1806293,-8.092588,-5.7009287,-7.419059,-3.9827988,-7.2240257,-5.8998766,-7.6263,-4.173454,-6.8124795,-5.507997,-7.219334,-3.7966597,-6.5968795,-5.7303066,-7.642677,-3.8179367,-6.6439743,-6.329013,-7.852465,-4.8055606,-6.9746943,-5.5799284,-7.3324633,-3.8273942,-6.821023,-6.0929885,-7.679678,-4.506299,-7.2441254,-6.206064,-7.642553,-4.7695756,-7.3809066,-6.150799,-7.517966,-4.7836323,-6.7772837,-6.3035126,-7.60962,-4.997405,-6.122053,-6.1885495,-7.442105,-4.934994,-6.258848,-6.33698,-7.4919496,-5.1820107,-6.567031,-6.6242948,-7.7658224,-5.4827666,-6.206908,-6.7143016,-7.824447,-5.6041565,-6.6903696,-6.6024346,-7.684103,-5.5207663,-7.1958604,-6.9000754,-7.9906545,-5.809497,-7.1266794,-6.663439,-7.7025185,-5.6243596,-7.293282,-6.838071,-7.9241986,-5.7519426,-7.083546,-6.774294,-7.787718,-5.7608705,-7.1191864,-6.9799194,-8.076122,-5.883717,-7.39794,-7.22856,-8.277628,-6.179492,-7.6716204,-7.2070594,-8.269611,-6.1445065,-7.649752,-7.1673703,-8.250039,-6.084701,-7.617983,-6.9238534,-7.942722,-5.9049845,-8.008774,-7.388535,-8.472519,-6.304551,-8.146302,-6.981861,-8.2352,-5.7285223
-8.081446,-5.8867016,-8.039207,-3.7341957,-7.756962,-5.822777,-8.040314,-3.6052394,-6.8041005,-5.485886,-7.6885915,-3.2831807,-6.2881927,-6.1396856,-8.489179,-3.7901926,-6.446117,-5.2551003,-7.720178,-2.7900221,-5.7212462,-5.122946,-7.699676,-2.546216,-5.266803,-5.2869167,-8.072722,-2.501111,-5.7121983,-5.845219,-8.406229,-3.284209,-6.3545775,-5.1568975,-7.7426248,-2.57117,-6.240332,-5.9001336,-8.259437,-3.54083,-6.50724,-5.5750375,-7.8345885,-3.3154862,-6.492144,-6.1229234,-8.126134,-4.119714,-6.8996296,-5.77963,-7.635594,-3.9236665,-6.447332,-5.788476,-7.7178087,-3.859143,-6.9706163,-6.2619605,-8.16971,-4.354211,-7.278189,-5.882369,-7.7218575,-4.042881,-6.8153086,-6.444476,-8.294463,-4.594489,-7.653647,-6.3285103,-8.230283,-4.4267373,-7.1837587,-6.314001,-8.182694,-4.4453073,-7.7721133,-6.4067206,-8.214711,-4.5987306,-7.6055484,-6.3294907,-8.184953,-4.4740286,-7.5833597,-6.205422,-7.9261117,-4.484732,-7.5114493,-6.6790767,-8.606492,-4.751661,-7.6903696,-6.454043,-8.324615,-4.583472,-7.966576,-6.676169,-8.579457,-4.772881,-7.9914,-6.7293205,-8.57719,-4.88145,-7.9829664,-6.8198547,-8.690871,-4.948839,-8.270835,-6.525548,-8.463628,-4.5874686,-8.361511,-6.740702,-8.662613,-4.8187914,-8.537602,-6.7737384,-8.777728,-4.769748
-5.3675427,-6.348767,-8.144479,-4.553055,-5.5406075,-6.5376678,-8.442229,-4.6331067,-5.5100417,-6.2555246,-8.229383,-4.281666,-5.028724,-5.605017,-7.756666,-3.4533682,-4.5030704,-5.4675217,-7.576706,-3.3583374,-5.2276783,-5.5510845,-7.610993,-3.4911764,-5.059982,-5.697537,-7.8458605,-3.549213,-5.0925884,-5.7348013,-8.065672,-3.4039304,-4.7351823,-5.581058,-8.119931,-3.0421855,-4.0447936,-5.9703517,-8.394794,-3.5459087,-4.1580153,-5.685081,-8.197118,-3.1730437,-4.328827,-6.166091,-8.276178,-4.056004,-4.5331326,-5.8665442,-8.182364,-3.550724,-4.7351823,-6.1586194,-8.343715,-3.9735246,-4.8477116,-5.90106,-7.979882,-3.8222387,-5.115205,-5.996511,-7.8520694,-4.140953,-5.015473,-6.340016,-8.246915,-4.433117,-5.326058,-6.519216,-8.369135,-4.669297,-5.576754,-6.468332,-8.402188,-4.534476,-5.559091,-6.8249545,-8.5672655,-5.0826445,-5.9100947,-6.807418,-8.567821,-5.047015,-5.943095,-6.1422496,-7.734596,-4.5499034,-6.131356,-6.295207,-7.952198,-4.638216,-6.1420646,-7.038833,-8.705378,-5.372288,-6.244125,-6.715038,-8.538569,-4.891506,-6.3477535,-7.014409,-8.735425,-5.293394,-6.5406075,-6.766844,-8.568018,-4.9656706,-6.581699,-6.685868,-8.355345,-5.0163903,-6.571865,-6.617352,-7.9902105,-5.2444935,-6.025028,-6.7586484,-8.263975,-5.2533216
-9.505846,-9.265589,-13.68771,-4.8434687,-9.591761,-9.947103,-14.389615,-5.50459,-9.29243,-9.219977,-13.517485,-4.922471,-8.396855,-8.869933,-12.934177,-4.8056884,-8.148742,-8.441667,-12.332736,-4.550597,-8.276545,-8.558842,-12.453312,-4.6643696,-8.454693,-8.819778,-12.857142,-4.782415,-8.88941,-9.122748,-13.689536,-4.5559607,-9.245651,-9.482471,-14.646485,-4.318456,-9.06098,-10.533511,-15.624253,-5.4427695,-9.612611,-10.785298,-16.149008,-5.4215884,-9.55752,-10.695882,-16.502846,-4.8889174,-9.598599,-11.094334,-16.745605,-5.443063,-9.798603,-10.287074,-16.499403,-4.074745,-9.829739,-10.98352,-16.949867,-5.0171714,-9.744727,-10.117822,-16.301987,-3.9336562,-9.714442,-9.548774,-15.50027,-3.5972772,-9.404504,-10.450588,-16.381214,-4.519963,-9.616184,-10.734904,-16.454939,-5.014869,-9.522879,-8.798118,-13.835325,-3.760909,-9.519993,-9.960903,-15.68654,-4.2352667,-9.6575775,-10.243454,-15.900925,-4.5859838,-9.508638,-9.464057,-14.875955,-4.05216,-9.432974,-10.0373125,-15.633277,-4.441347,-9.769551,-11.41766,-16.54101,-6.294311,-9.489455,-10.311549,-15.814259,-4.8088403,-9.906578,-10.305083,-15.764225,-4.8459425,-9.879426,-10.029298,-15.353465,-4.705131,-9.935542,-10.261113,-15.360093,-5.162134,-9.528708,-9.066663,-13.484729,-4.648596
-7.055517,-6.670195,-8.4767885,-4.863601,-6.869666,-6.1392446,-8.076477,-4.202012,-7.0609803,-6.073064,-8.026699,-4.119429,-7.1505804,-6.1080804,-8.071293,-4.144868,-7.080399,-5.548994,-7.521678,-3.5763106,-6.9625735,-5.4408784,-7.484939,-3.3968182,-7.0319843,-5.1627917,-7.393913,-2.9316702,-6.632644,-5.548738,-8.074835,-3.0226414,-6.465974,-5.0914383,-7.513839,-2.669038,-7.0254884,-4.8618984,-7.0914335,-2.6323636,-6.703335,-5.5714583,-8.07683,-3.066086,-6.545155,-5.887067,-8.280123,-3.4940112,-6.607303,-5.560227,-8.023534,-3.0969205,-6.8181562,-6.5946546,-8.28169,-4.907619,-6.7931743,-5.2677627,-7.3449087,-3.1906164,-6.966576,-6.0021443,-8.26317,-3.7411182,-6.7423215,-6.206884,-8.415796,-3.9979722,-6.642065,-5.8832817,-7.949193,-3.81737,-6.8894105,-6.043265,-8.183677,-3.9028533,-7.041436,-6.199979,-8.391695,-4.0082626,-7.3439016,-6.6890073,-8.780526,-4.597489,-7.0990868,-6.303066,-8.499308,-4.106824,-7.188425,-6.336396,-8.549409,-4.1233835,-7.2823296,-6.5858464,-8.819613,-4.35208,-7.3736596,-6.40892,-8.62654,-4.191299,-7.6161847,-6.8945603,-8.950715,-4.838405,-7.6055484,-6.7024493,-8.839803,-4.565095,-7.3605137,-6.7322807,-8.887475,-4.5770864,-7.47237,-6.775587,-8.828756,-4.7224174,-7.534617,-6.615926,-8.548465,-4.6833863
